county,Hazard,fiscalYear,totalSubapplicationAmount,COUNTYNAME
30011,none,2023,0.0,Carter County
30013,none,2020,0.0,Cascade County
30013,none,2021,0.0,Cascade County
30013,none,2022,0.0,Cascade County
30013,none,2023,0.0,Cascade County
30015,none,2020,0.0,Chouteau County
30015,none,2021,0.0,Chouteau County
30015,Unidentified disaster,2022,683512.0,Chouteau County
30015,none,2023,0.0,Chouteau County
30017,none,2020,0.0,Custer County
30017,none,2021,0.0,Custer County
30017,none,2022,0.0,Custer County
30017,Unidentified disaster,2023,486000.0,Custer County
30019,none,2020,0.0,Daniels County
30019,none,2021,0.0,Daniels County
30019,none,2022,0.0,Daniels County
30019,none,2023,0.0,Daniels County
30021,none,2020,0.0,Dawson County
30021,none,2021,0.0,Dawson County
30021,none,2022,0.0,Dawson County
30021,none,2023,0.0,Dawson County
30023,none,2020,0.0,Deer Lodge County
30023,none,2021,0.0,Deer Lodge County
30023,none,2022,0.0,Deer Lodge County
30023,none,2023,0.0,Deer Lodge County
30025,none,2020,0.0,Fallon County
30025,none,2021,0.0,Fallon County
30025,none,2022,0.0,Fallon County
30025,none,2023,0.0,Fallon County
30027,none,2020,0.0,Fergus County
30027,none,2021,0.0,Fergus County
30027,none,2022,0.0,Fergus County
30027,none,2023,0.0,Fergus County
30029,Unidentified disaster,2020,40000.0,Flathead County
30029,none,2021,0.0,Flathead County
30029,none,2022,0.0,Flathead County
30029,none,2023,0.0,Flathead County
30031,none,2020,0.0,Gallatin County
30031,none,2021,0.0,Gallatin County
30031,none,2022,0.0,Gallatin County
30031,none,2023,0.0,Gallatin County
30033,none,2020,0.0,Garfield County
30033,none,2021,0.0,Garfield County
30033,none,2022,0.0,Garfield County
30033,none,2023,0.0,Garfield County
30035,none,2020,0.0,Glacier County
30035,none,2021,0.0,Glacier County
30035,none,2022,0.0,Glacier County
30035,none,2023,0.0,Glacier County
30037,none,2020,0.0,Golden Valley County
30037,none,2021,0.0,Golden Valley County
30037,none,2022,0.0,Golden Valley County
30037,none,2023,0.0,Golden Valley County
30039,none,2020,0.0,Granite County
30039,none,2021,0.0,Granite County
30039,none,2022,0.0,Granite County
30039,none,2023,0.0,Granite County
30041,none,2020,0.0,Hill County
30041,none,2021,0.0,Hill County
30041,none,2022,0.0,Hill County
30041,none,2023,0.0,Hill County
30043,none,2020,0.0,Jefferson County
30043,none,2021,0.0,Jefferson County
30043,none,2022,0.0,Jefferson County
30043,none,2023,0.0,Jefferson County
30045,none,2020,0.0,Judith Basin County
30045,none,2021,0.0,Judith Basin County
30045,none,2022,0.0,Judith Basin County
30045,none,2023,0.0,Judith Basin County
30047,none,2020,0.0,Lake County
30047,none,2021,0.0,Lake County
30047,none,2022,0.0,Lake County
30047,none,2023,0.0,Lake County
30049,Unidentified disaster,2020,1185633.94,Lewis and Clark County
30049,Unidentified disaster,2021,3753650.0,Lewis and Clark County
30049,Unidentified disaster,2022,366500.0,Lewis and Clark County
30049,Unidentified disaster,2023,1872495.5,Lewis and Clark County
30051,none,2020,0.0,Liberty County
30051,none,2021,0.0,Liberty County
30051,none,2022,0.0,Liberty County
30051,none,2023,0.0,Liberty County
30053,none,2020,0.0,Lincoln County
30053,Unidentified disaster,2021,5363000.0,Lincoln County
30053,Unidentified disaster,2022,332400.0,Lincoln County
30053,none,2023,0.0,Lincoln County
30055,none,2020,0.0,McCone County
30055,none,2021,0.0,McCone County
30055,none,2022,0.0,McCone County
30055,none,2023,0.0,McCone County
30057,none,2020,0.0,Madison County
30057,none,2021,0.0,Madison County
30057,none,2022,0.0,Madison County
30057,none,2023,0.0,Madison County
30059,none,2020,0.0,Meagher County
30059,none,2021,0.0,Meagher County
30059,none,2022,0.0,Meagher County
30059,none,2023,0.0,Meagher County
30061,Unidentified disaster,2020,995501.3,Mineral County
30061,none,2021,0.0,Mineral County
30061,none,2022,0.0,Mineral County
30061,none,2023,0.0,Mineral County
30063,Unidentified disaster,2020,1226600.0,Missoula County
30063,Unidentified disaster,2021,3856646.6,Missoula County
30063,none,2022,0.0,Missoula County
30063,Unidentified disaster,2023,644010.0,Missoula County
30065,none,2020,0.0,Musselshell County
30065,none,2021,0.0,Musselshell County
30065,none,2022,0.0,Musselshell County
30065,none,2023,0.0,Musselshell County
30067,none,2020,0.0,Park County
30067,none,2021,0.0,Park County
30067,none,2022,0.0,Park County
30067,Unidentified disaster,2023,2116303.0,Park County
30069,none,2020,0.0,Petroleum County
30069,none,2021,0.0,Petroleum County
30069,none,2022,0.0,Petroleum County
30069,none,2023,0.0,Petroleum County
30071,none,2020,0.0,Phillips County
30071,none,2021,0.0,Phillips County
30071,none,2022,0.0,Phillips County
30071,none,2023,0.0,Phillips County
30073,none,2020,0.0,Pondera County
30073,none,2021,0.0,Pondera County
30073,none,2022,0.0,Pondera County
30073,none,2023,0.0,Pondera County
30075,none,2020,0.0,Powder River County
30075,none,2021,0.0,Powder River County
30075,none,2022,0.0,Powder River County
30075,none,2023,0.0,Powder River County
30077,none,2020,0.0,Powell County
30077,none,2021,0.0,Powell County
30077,none,2022,0.0,Powell County
30077,Unidentified disaster,2023,636550.0,Powell County
30079,none,2020,0.0,Prairie County
30079,none,2021,0.0,Prairie County
30079,none,2022,0.0,Prairie County
30079,none,2023,0.0,Prairie County
30081,Unidentified disaster,2020,1807805.0,Ravalli County
30081,none,2021,0.0,Ravalli County
30081,none,2022,0.0,Ravalli County
30081,none,2023,0.0,Ravalli County
30083,none,2020,0.0,Richland County
30083,none,2021,0.0,Richland County
30083,Unidentified disaster,2022,1788759.0,Richland County
30083,none,2023,0.0,Richland County
30085,none,2020,0.0,Roosevelt County
30085,none,2021,0.0,Roosevelt County
30085,none,2022,0.0,Roosevelt County
30085,none,2023,0.0,Roosevelt County
30087,none,2020,0.0,Rosebud County
30087,none,2021,0.0,Rosebud County
30087,Unidentified disaster,2022,1689359.1,Rosebud County
30087,Unidentified disaster,2023,18758000.0,Rosebud County
30089,none,2020,0.0,Sanders County
30089,none,2021,0.0,Sanders County
30089,none,2022,0.0,Sanders County
30089,none,2023,0.0,Sanders County
30091,none,2020,0.0,Sheridan County
30091,none,2021,0.0,Sheridan County
30091,none,2022,0.0,Sheridan County
30091,none,2023,0.0,Sheridan County
30093,Unidentified disaster,2020,2200052.0,Silver Bow County
30093,none,2021,0.0,Silver Bow County
30093,none,2022,0.0,Silver Bow County
30093,none,2023,0.0,Silver Bow County
30095,none,2020,0.0,Stillwater County
30095,none,2021,0.0,Stillwater County
30095,none,2022,0.0,Stillwater County
30095,Unidentified disaster,2023,240496.25,Stillwater County
30097,none,2020,0.0,Sweet Grass County
30097,none,2021,0.0,Sweet Grass County
30097,none,2022,0.0,Sweet Grass County
30097,none,2023,0.0,Sweet Grass County
30099,none,2020,0.0,Teton County
30099,none,2021,0.0,Teton County
30099,none,2022,0.0,Teton County
30099,none,2023,0.0,Teton County
30101,none,2020,0.0,Toole County
30101,none,2021,0.0,Toole County
30101,none,2022,0.0,Toole County
30101,none,2023,0.0,Toole County
30103,none,2020,0.0,Treasure County
30103,none,2021,0.0,Treasure County
30103,none,2022,0.0,Treasure County
30103,none,2023,0.0,Treasure County
30105,none,2020,0.0,Valley County
30105,none,2021,0.0,Valley County
30105,none,2022,0.0,Valley County
30105,none,2023,0.0,Valley County
30107,none,2020,0.0,Wheatland County
30107,none,2021,0.0,Wheatland County
30107,none,2022,0.0,Wheatland County
30107,none,2023,0.0,Wheatland County
30109,none,2020,0.0,Wibaux County
30109,none,2021,0.0,Wibaux County
30109,none,2022,0.0,Wibaux County
30109,none,2023,0.0,Wibaux County
30111,Unidentified disaster,2020,132309857.0,Yellowstone County
30111,Unidentified disaster,2021,154717000.0,Yellowstone County
30111,none,2022,0.0,Yellowstone County
30111,none,2023,0.0,Yellowstone County
31001,Unidentified disaster,2020,767752.0,Adams County
31001,Unidentified disaster,2021,717500.0,Adams County
31001,none,2022,0.0,Adams County
31001,none,2023,0.0,Adams County
31003,none,2020,0.0,Antelope County
31003,none,2021,0.0,Antelope County
31003,none,2022,0.0,Antelope County
31003,none,2023,0.0,Antelope County
31005,none,2020,0.0,Arthur County
31005,none,2021,0.0,Arthur County
31005,none,2022,0.0,Arthur County
31005,none,2023,0.0,Arthur County
31007,none,2020,0.0,Banner County
31007,none,2021,0.0,Banner County
31007,none,2022,0.0,Banner County
31007,none,2023,0.0,Banner County
31009,none,2020,0.0,Blaine County
31009,none,2021,0.0,Blaine County
31009,none,2022,0.0,Blaine County
31009,none,2023,0.0,Blaine County
31011,none,2020,0.0,Boone County
31011,Unidentified disaster,2021,1557781.0,Boone County
31011,Unidentified disaster,2022,212625.0,Boone County
31011,none,2023,0.0,Boone County
31013,none,2020,0.0,Box Butte County
31013,none,2021,0.0,Box Butte County
31013,none,2022,0.0,Box Butte County
31013,none,2023,0.0,Box Butte County
31015,none,2020,0.0,Boyd County
31015,none,2021,0.0,Boyd County
31015,none,2022,0.0,Boyd County
31015,none,2023,0.0,Boyd County
31017,none,2020,0.0,Brown County
31017,none,2021,0.0,Brown County
31017,none,2022,0.0,Brown County
31017,none,2023,0.0,Brown County
31019,none,2020,0.0,Buffalo County
31019,none,2021,0.0,Buffalo County
31019,none,2022,0.0,Buffalo County
31019,none,2023,0.0,Buffalo County
31021,none,2020,0.0,Burt County
31021,none,2021,0.0,Burt County
31021,none,2022,0.0,Burt County
31021,none,2023,0.0,Burt County
31023,Unidentified disaster,2020,1289353.0,Butler County
31023,none,2021,0.0,Butler County
31023,none,2022,0.0,Butler County
31023,none,2023,0.0,Butler County
31025,none,2020,0.0,Cass County
31025,none,2021,0.0,Cass County
31025,none,2022,0.0,Cass County
31025,none,2023,0.0,Cass County
31027,none,2020,0.0,Cedar County
31027,none,2021,0.0,Cedar County
31027,none,2022,0.0,Cedar County
31027,none,2023,0.0,Cedar County
31029,none,2020,0.0,Chase County
31029,none,2021,0.0,Chase County
31029,none,2022,0.0,Chase County
31029,none,2023,0.0,Chase County
31031,none,2020,0.0,Cherry County
31031,none,2021,0.0,Cherry County
31031,none,2022,0.0,Cherry County
31031,Unidentified disaster,2023,84000.0,Cherry County
31033,none,2020,0.0,Cheyenne County
31033,none,2021,0.0,Cheyenne County
31033,none,2022,0.0,Cheyenne County
31033,none,2023,0.0,Cheyenne County
31035,none,2020,0.0,Clay County
31035,none,2021,0.0,Clay County
31035,none,2022,0.0,Clay County
31035,none,2023,0.0,Clay County
31037,none,2020,0.0,Colfax County
31037,none,2021,0.0,Colfax County
31037,none,2022,0.0,Colfax County
31037,none,2023,0.0,Colfax County
31039,none,2020,0.0,Cuming County
31039,none,2021,0.0,Cuming County
31039,none,2022,0.0,Cuming County
31039,none,2023,0.0,Cuming County
31041,Unidentified disaster,2020,4745091.45,Custer County
31041,none,2021,0.0,Custer County
31041,none,2022,0.0,Custer County
31041,none,2023,0.0,Custer County
31043,none,2020,0.0,Dakota County
31043,none,2021,0.0,Dakota County
31043,none,2022,0.0,Dakota County
31043,none,2023,0.0,Dakota County
31045,none,2020,0.0,Dawes County
31045,none,2021,0.0,Dawes County
31045,Unidentified disaster,2022,55000.0,Dawes County
31045,none,2023,0.0,Dawes County
31047,none,2020,0.0,Dawson County
31047,none,2021,0.0,Dawson County
31047,none,2022,0.0,Dawson County
31047,Unidentified disaster,2023,299250.0,Dawson County
31049,none,2020,0.0,Deuel County
31049,none,2021,0.0,Deuel County
31049,none,2022,0.0,Deuel County
31049,none,2023,0.0,Deuel County
31051,none,2020,0.0,Dixon County
31051,none,2021,0.0,Dixon County
31051,Unidentified disaster,2022,715000.0,Dixon County
31051,none,2023,0.0,Dixon County
31053,Unidentified disaster,2020,250000.0,Dodge County
31053,none,2021,0.0,Dodge County
31053,none,2022,0.0,Dodge County
31053,Unidentified disaster,2023,58391354.0,Dodge County
31055,Unidentified disaster,2020,9676393.0,Douglas County
31055,Unidentified disaster,2021,200025.0,Douglas County
31055,none,2022,0.0,Douglas County
31055,none,2023,0.0,Douglas County
31057,none,2020,0.0,Dundy County
31057,none,2021,0.0,Dundy County
31057,none,2022,0.0,Dundy County
31057,Unidentified disaster,2023,55925.0,Dundy County
31059,none,2020,0.0,Fillmore County
31059,none,2021,0.0,Fillmore County
31059,none,2022,0.0,Fillmore County
31059,none,2023,0.0,Fillmore County
31061,none,2020,0.0,Franklin County
31061,none,2021,0.0,Franklin County
31061,none,2022,0.0,Franklin County
31061,none,2023,0.0,Franklin County
31063,none,2020,0.0,Frontier County
31063,none,2021,0.0,Frontier County
31063,none,2022,0.0,Frontier County
31063,none,2023,0.0,Frontier County
31065,none,2020,0.0,Furnas County
31065,none,2021,0.0,Furnas County
31065,none,2022,0.0,Furnas County
31065,none,2023,0.0,Furnas County
31067,none,2020,0.0,Gage County
31067,none,2021,0.0,Gage County
31067,none,2022,0.0,Gage County
31067,Unidentified disaster,2023,671788.1699999999,Gage County
31069,none,2020,0.0,Garden County
31069,none,2021,0.0,Garden County
31069,none,2022,0.0,Garden County
31069,none,2023,0.0,Garden County
31071,none,2020,0.0,Garfield County
31071,none,2021,0.0,Garfield County
31071,none,2022,0.0,Garfield County
31071,none,2023,0.0,Garfield County
31073,none,2020,0.0,Gosper County
31073,none,2021,0.0,Gosper County
31073,none,2022,0.0,Gosper County
31073,none,2023,0.0,Gosper County
31075,none,2020,0.0,Grant County
31075,none,2021,0.0,Grant County
31075,none,2022,0.0,Grant County
31075,none,2023,0.0,Grant County
31077,none,2020,0.0,Greeley County
31077,none,2021,0.0,Greeley County
31077,none,2022,0.0,Greeley County
31077,none,2023,0.0,Greeley County
31079,none,2020,0.0,Hall County
31079,none,2021,0.0,Hall County
31079,none,2022,0.0,Hall County
31079,Unidentified disaster,2023,4280831.0,Hall County
31081,none,2020,0.0,Hamilton County
31081,none,2021,0.0,Hamilton County
31081,none,2022,0.0,Hamilton County
31081,none,2023,0.0,Hamilton County
31083,none,2020,0.0,Harlan County
31083,none,2021,0.0,Harlan County
31083,none,2022,0.0,Harlan County
31083,Unidentified disaster,2023,83000.0,Harlan County
31085,none,2020,0.0,Hayes County
31085,none,2021,0.0,Hayes County
31085,none,2022,0.0,Hayes County
31085,none,2023,0.0,Hayes County
31087,none,2020,0.0,Hitchcock County
31087,none,2021,0.0,Hitchcock County
31087,none,2022,0.0,Hitchcock County
31087,none,2023,0.0,Hitchcock County
31089,none,2020,0.0,Holt County
31089,none,2021,0.0,Holt County
31089,none,2022,0.0,Holt County
31089,none,2023,0.0,Holt County
31091,none,2020,0.0,Hooker County
31091,none,2021,0.0,Hooker County
31091,none,2022,0.0,Hooker County
31091,none,2023,0.0,Hooker County
31093,none,2020,0.0,Howard County
31093,none,2021,0.0,Howard County
31093,none,2022,0.0,Howard County
31093,none,2023,0.0,Howard County
31095,none,2020,0.0,Jefferson County
31095,none,2021,0.0,Jefferson County
31095,none,2022,0.0,Jefferson County
31095,none,2023,0.0,Jefferson County
31097,none,2020,0.0,Johnson County
31097,none,2021,0.0,Johnson County
31097,Unidentified disaster,2022,177750.0,Johnson County
31097,none,2023,0.0,Johnson County
31099,none,2020,0.0,Kearney County
31099,none,2021,0.0,Kearney County
31099,none,2022,0.0,Kearney County
31099,none,2023,0.0,Kearney County
31101,none,2020,0.0,Keith County
31101,none,2021,0.0,Keith County
31101,none,2022,0.0,Keith County
31101,none,2023,0.0,Keith County
31103,none,2020,0.0,Keya Paha County
31103,none,2021,0.0,Keya Paha County
31103,none,2022,0.0,Keya Paha County
31103,none,2023,0.0,Keya Paha County
31105,none,2020,0.0,Kimball County
31105,none,2021,0.0,Kimball County
31105,none,2022,0.0,Kimball County
31105,none,2023,0.0,Kimball County
31107,Unidentified disaster,2020,945840.0,Knox County
31107,none,2021,0.0,Knox County
31107,Unidentified disaster,2022,1336122.96,Knox County
31107,none,2023,0.0,Knox County
31109,Unidentified disaster,2020,53642.0,Lancaster County
31109,Unidentified disaster,2021,1223983.56,Lancaster County
31109,Unidentified disaster,2022,578322.6599999999,Lancaster County
31109,Unidentified disaster,2023,1185305.46,Lancaster County
31111,Unidentified disaster,2020,70000.0,Lincoln County
31111,none,2021,0.0,Lincoln County
31111,none,2022,0.0,Lincoln County
31111,Unidentified disaster,2023,82000.0,Lincoln County
31113,none,2020,0.0,Logan County
31113,none,2021,0.0,Logan County
31113,none,2022,0.0,Logan County
31113,none,2023,0.0,Logan County
31115,none,2020,0.0,Loup County
31115,none,2021,0.0,Loup County
31115,none,2022,0.0,Loup County
31115,none,2023,0.0,Loup County
31117,none,2020,0.0,McPherson County
31117,none,2021,0.0,McPherson County
31117,none,2022,0.0,McPherson County
31117,none,2023,0.0,McPherson County
31119,none,2020,0.0,Madison County
31119,Unidentified disaster,2021,266645.83,Madison County
31119,none,2022,0.0,Madison County
31119,none,2023,0.0,Madison County
31121,none,2020,0.0,Merrick County
31121,none,2021,0.0,Merrick County
31121,none,2022,0.0,Merrick County
31121,none,2023,0.0,Merrick County
31123,none,2020,0.0,Morrill County
31123,none,2021,0.0,Morrill County
31123,none,2022,0.0,Morrill County
31123,none,2023,0.0,Morrill County
31125,none,2020,0.0,Nance County
31125,none,2021,0.0,Nance County
31125,none,2022,0.0,Nance County
31125,none,2023,0.0,Nance County
31127,none,2020,0.0,Nemaha County
31127,none,2021,0.0,Nemaha County
31127,none,2022,0.0,Nemaha County
31127,none,2023,0.0,Nemaha County
31129,none,2020,0.0,Nuckolls County
31129,none,2021,0.0,Nuckolls County
31129,none,2022,0.0,Nuckolls County
31129,none,2023,0.0,Nuckolls County
31131,none,2020,0.0,Otoe County
31131,none,2021,0.0,Otoe County
31131,none,2022,0.0,Otoe County
31131,none,2023,0.0,Otoe County
31133,none,2020,0.0,Pawnee County
31133,none,2021,0.0,Pawnee County
31133,none,2022,0.0,Pawnee County
31133,none,2023,0.0,Pawnee County
31135,none,2020,0.0,Perkins County
31135,none,2021,0.0,Perkins County
31135,none,2022,0.0,Perkins County
31135,none,2023,0.0,Perkins County
31137,Unidentified disaster,2020,79804.56,Phelps County
31137,none,2021,0.0,Phelps County
31137,none,2022,0.0,Phelps County
31137,none,2023,0.0,Phelps County
31139,none,2020,0.0,Pierce County
31139,none,2021,0.0,Pierce County
31139,none,2022,0.0,Pierce County
31139,none,2023,0.0,Pierce County
31141,Unidentified disaster,2020,3990300.0,Platte County
31141,none,2021,0.0,Platte County
31141,none,2022,0.0,Platte County
31141,Unidentified disaster,2023,27787400.0,Platte County
31143,Unidentified disaster,2020,2500350.0,Polk County
31143,none,2021,0.0,Polk County
31143,Unidentified disaster,2022,4556225.0,Polk County
31143,none,2023,0.0,Polk County
31145,none,2020,0.0,Red Willow County
31145,none,2021,0.0,Red Willow County
31145,none,2022,0.0,Red Willow County
31145,none,2023,0.0,Red Willow County
31147,none,2020,0.0,Richardson County
31147,Unidentified disaster,2021,5326227.0,Richardson County
31147,none,2022,0.0,Richardson County
31147,none,2023,0.0,Richardson County
31149,none,2020,0.0,Rock County
31149,none,2021,0.0,Rock County
31149,none,2022,0.0,Rock County
31149,none,2023,0.0,Rock County
31151,none,2020,0.0,Saline County
31151,none,2021,0.0,Saline County
31151,none,2022,0.0,Saline County
31151,none,2023,0.0,Saline County
31153,Unidentified disaster,2020,5492513.53,Sarpy County
31153,Unidentified disaster,2021,7289959.0,Sarpy County
31153,none,2022,0.0,Sarpy County
31153,Unidentified disaster,2023,302170.0,Sarpy County
31155,none,2020,0.0,Saunders County
31155,none,2021,0.0,Saunders County
31155,Unidentified disaster,2022,262500.0,Saunders County
31155,none,2023,0.0,Saunders County
31157,none,2020,0.0,Scotts Bluff County
31157,none,2021,0.0,Scotts Bluff County
31157,none,2022,0.0,Scotts Bluff County
31157,none,2023,0.0,Scotts Bluff County
31159,none,2020,0.0,Seward County
31159,none,2021,0.0,Seward County
31159,none,2022,0.0,Seward County
31159,none,2023,0.0,Seward County
31161,none,2020,0.0,Sheridan County
31161,none,2021,0.0,Sheridan County
31161,none,2022,0.0,Sheridan County
31161,none,2023,0.0,Sheridan County
31163,none,2020,0.0,Sherman County
31163,none,2021,0.0,Sherman County
31163,none,2022,0.0,Sherman County
31163,none,2023,0.0,Sherman County
31165,none,2020,0.0,Sioux County
31165,none,2021,0.0,Sioux County
31165,none,2022,0.0,Sioux County
31165,none,2023,0.0,Sioux County
31167,none,2020,0.0,Stanton County
31167,none,2021,0.0,Stanton County
31167,none,2022,0.0,Stanton County
31167,none,2023,0.0,Stanton County
31169,none,2020,0.0,Thayer County
31169,none,2021,0.0,Thayer County
31169,none,2022,0.0,Thayer County
31169,none,2023,0.0,Thayer County
31171,none,2020,0.0,Thomas County
31171,none,2021,0.0,Thomas County
31171,none,2022,0.0,Thomas County
31171,none,2023,0.0,Thomas County
31173,Unidentified disaster,2020,5508124.13,Thurston County
31173,none,2021,0.0,Thurston County
31173,none,2022,0.0,Thurston County
31173,none,2023,0.0,Thurston County
31175,none,2020,0.0,Valley County
31175,none,2021,0.0,Valley County
31175,none,2022,0.0,Valley County
31175,none,2023,0.0,Valley County
31177,none,2020,0.0,Washington County
31177,none,2021,0.0,Washington County
31177,Unidentified disaster,2022,254500.0,Washington County
31177,none,2023,0.0,Washington County
31179,none,2020,0.0,Wayne County
31179,none,2021,0.0,Wayne County
31179,none,2022,0.0,Wayne County
31179,none,2023,0.0,Wayne County
31181,none,2020,0.0,Webster County
31181,none,2021,0.0,Webster County
31181,none,2022,0.0,Webster County
31181,none,2023,0.0,Webster County
31183,none,2020,0.0,Wheeler County
31183,none,2021,0.0,Wheeler County
31183,none,2022,0.0,Wheeler County
31183,none,2023,0.0,Wheeler County
31185,none,2020,0.0,York County
31185,Unidentified disaster,2021,100000.0,York County
31185,none,2022,0.0,York County
31185,none,2023,0.0,York County
32001,none,2020,0.0,Churchill County
32001,none,2021,0.0,Churchill County
32001,none,2022,0.0,Churchill County
32001,none,2023,0.0,Churchill County
32003,Unidentified disaster,2020,208885.94,Clark County
32003,none,2021,0.0,Clark County
32003,none,2022,0.0,Clark County
32003,Unidentified disaster,2023,912492.8,Clark County
32005,none,2020,0.0,Douglas County
32005,none,2021,0.0,Douglas County
32005,Unidentified disaster,2022,767118.01,Douglas County
32005,none,2023,0.0,Douglas County
32007,none,2020,0.0,Elko County
32007,none,2021,0.0,Elko County
32007,none,2022,0.0,Elko County
32007,none,2023,0.0,Elko County
32009,none,2020,0.0,Esmeralda County
32009,none,2021,0.0,Esmeralda County
32009,none,2022,0.0,Esmeralda County
32009,none,2023,0.0,Esmeralda County
32011,none,2020,0.0,Eureka County
32011,none,2021,0.0,Eureka County
32011,Unidentified disaster,2022,166000.0,Eureka County
32011,none,2023,0.0,Eureka County
32013,none,2020,0.0,Humboldt County
32013,none,2021,0.0,Humboldt County
32013,none,2022,0.0,Humboldt County
32013,none,2023,0.0,Humboldt County
32015,none,2020,0.0,Lander County
32015,none,2021,0.0,Lander County
32015,none,2022,0.0,Lander County
32015,none,2023,0.0,Lander County
32017,Unidentified disaster,2020,39159.97,Lincoln County
32017,none,2021,0.0,Lincoln County
32017,none,2022,0.0,Lincoln County
32017,none,2023,0.0,Lincoln County
32019,none,2020,0.0,Lyon County
32019,none,2021,0.0,Lyon County
32019,none,2022,0.0,Lyon County
32019,none,2023,0.0,Lyon County
32021,none,2020,0.0,Mineral County
32021,none,2021,0.0,Mineral County
32021,Unidentified disaster,2022,157500.0,Mineral County
32021,none,2023,0.0,Mineral County
32023,none,2020,0.0,Nye County
32023,none,2021,0.0,Nye County
32023,none,2022,0.0,Nye County
32023,none,2023,0.0,Nye County
32027,none,2020,0.0,Pershing County
32027,none,2021,0.0,Pershing County
32027,none,2022,0.0,Pershing County
32027,none,2023,0.0,Pershing County
32029,none,2020,0.0,Storey County
32029,none,2021,0.0,Storey County
32029,none,2022,0.0,Storey County
32029,Unidentified disaster,2023,3588000.0,Storey County
32031,none,2020,0.0,Washoe County
32031,Unidentified disaster,2021,490000.0,Washoe County
32031,Unidentified disaster,2022,1379517.8599999999,Washoe County
32031,none,2023,0.0,Washoe County
32033,none,2020,0.0,White Pine County
32033,none,2021,0.0,White Pine County
32033,none,2022,0.0,White Pine County
32033,none,2023,0.0,White Pine County
32510,Unidentified disaster,2020,16618621.97,Carson City
32510,Unidentified disaster,2021,14744412.34,Carson City
32510,Unidentified disaster,2022,16384051.51,Carson City
32510,Unidentified disaster,2023,420161.23,Carson City
33001,none,2020,0.0,Belknap County
33001,none,2021,0.0,Belknap County
33001,none,2022,0.0,Belknap County
33001,none,2023,0.0,Belknap County
33003,none,2020,0.0,Carroll County
33003,none,2021,0.0,Carroll County
33003,none,2022,0.0,Carroll County
33003,Unidentified disaster,2023,172000.0,Carroll County
33005,none,2020,0.0,Cheshire County
33005,none,2021,0.0,Cheshire County
33005,none,2022,0.0,Cheshire County
33005,Unidentified disaster,2023,102320.88,Cheshire County
33007,none,2020,0.0,Coos County
33007,none,2021,0.0,Coos County
33007,none,2022,0.0,Coos County
33007,none,2023,0.0,Coos County
33009,Unidentified disaster,2020,849618.0,Grafton County
33009,none,2021,0.0,Grafton County
33009,Unidentified disaster,2022,165000.0,Grafton County
33009,none,2023,0.0,Grafton County
33011,none,2020,0.0,Hillsborough County
33011,none,2021,0.0,Hillsborough County
33011,none,2022,0.0,Hillsborough County
33011,none,2023,0.0,Hillsborough County
33013,Unidentified disaster,2020,437954.43,Merrimack County
33013,Unidentified disaster,2021,731129.3,Merrimack County
33013,Unidentified disaster,2022,539673.75,Merrimack County
33013,Unidentified disaster,2023,1543134.89,Merrimack County
33015,none,2020,0.0,Rockingham County
33015,none,2021,0.0,Rockingham County
33015,Unidentified disaster,2022,150805.0,Rockingham County
33015,none,2023,0.0,Rockingham County
33017,Unidentified disaster,2020,315315.0,Strafford County
33017,none,2021,0.0,Strafford County
33017,none,2022,0.0,Strafford County
33017,none,2023,0.0,Strafford County
33019,none,2020,0.0,Sullivan County
33019,none,2021,0.0,Sullivan County
33019,Unidentified disaster,2022,200000.0,Sullivan County
33019,Unidentified disaster,2023,250000.0,Sullivan County
34001,Unidentified disaster,2020,42304142.45,Atlantic County
34001,Unidentified disaster,2021,23279722.24,Atlantic County
34001,Unidentified disaster,2022,26743871.25,Atlantic County
34001,Unidentified disaster,2023,13615089.65,Atlantic County
34003,Unidentified disaster,2020,1315625.0,Bergen County
34003,Unidentified disaster,2021,13061596.9,Bergen County
34003,Unidentified disaster,2022,9813482.83,Bergen County
34003,Unidentified disaster,2023,101742.0,Bergen County
34005,Unidentified disaster,2020,1452535.0,Burlington County
34005,Unidentified disaster,2021,225000.0,Burlington County
34005,none,2022,0.0,Burlington County
34005,none,2023,0.0,Burlington County
34007,none,2020,0.0,Camden County
34007,none,2021,0.0,Camden County
34007,none,2022,0.0,Camden County
34007,Unidentified disaster,2023,215000.0,Camden County
34009,Unidentified disaster,2020,40900996.0,Cape May County
34009,Unidentified disaster,2021,66940932.980000004,Cape May County
34009,Unidentified disaster,2022,72661363.38,Cape May County
34009,Unidentified disaster,2023,45762758.6,Cape May County
34011,none,2020,0.0,Cumberland County
34011,none,2021,0.0,Cumberland County
34011,none,2022,0.0,Cumberland County
34011,Unidentified disaster,2023,314952.71,Cumberland County
34013,Unidentified disaster,2020,200001.57,Essex County
34013,Unidentified disaster,2021,1396932.6,Essex County
34013,Unidentified disaster,2022,866226.44,Essex County
34013,none,2023,0.0,Essex County
34015,none,2020,0.0,Gloucester County
34015,none,2021,0.0,Gloucester County
34015,none,2022,0.0,Gloucester County
34015,Unidentified disaster,2023,200000.0,Gloucester County
34017,Unidentified disaster,2020,40550000.0,Hudson County
34017,Unidentified disaster,2021,22691256.9,Hudson County
34017,Unidentified disaster,2022,33574736.8,Hudson County
34017,Unidentified disaster,2023,111041209.03999999,Hudson County
34019,Unidentified disaster,2020,955299.18,Hunterdon County
