,date,EUR_USD_exrate,France_cpi,Germany_cpi,Belgium_cpi,Italy_cpi,Poland_cpi,Spain_cpi,The Netherlands_cpi,Ireland_cpi,Austria_cpi,France_cpi_ma,Germany_cpi_ma,Belgium_cpi_ma,Italy_cpi_ma,Poland_cpi_ma,Spain_cpi_ma,The Netherlands_cpi_ma,Ireland_cpi_ma,Austria_cpi_ma
131,2009-12-01,0.6859394876655608,0.267236771779791,0.8097165991902809,0.164871400307764,0.217391304347836,0.0,-0.0252719607595371,-0.584924401280209,-0.5063291139240651,0.18518518518519,0.07629136667339996,0.06786151519933571,0.022310747482161043,0.0849372205640756,0.3,0.06778326184832281,0.09358841899262516,-0.4217799652077812,0.08549032395149592
132,2010-01-01,0.7009802655608396,-0.223880597014913,-0.602409638554215,0.449906726654233,0.144613159797528,0.6,-1.00309085268468,-0.0333037300177706,-0.5089058524172891,-0.277264325323496,0.09170314586244788,0.05983345152764547,0.051551241839445684,0.10916265371252926,0.30833333333333335,0.08688118329227949,0.0692992831868081,-0.3331932199386456,0.10128941417702765
133,2010-02-01,0.7309969644389214,0.555614916123516,0.404040404040416,0.426043259777156,0.0722021660649693,0.2,-0.182223357088136,0.710716268739597,0.3836317135549875,0.185356811862854,0.10649670099689862,0.042638785299408656,0.058660327878983363,0.09689127849982604,0.25,0.07081645793743913,0.06974820944802243,-0.2705113797631981,0.08546627170093259
134,2010-03-01,0.7369173146733053,0.488789714164269,0.503018108651904,0.369846622430093,0.288600288600298,0.3,0.7418518389320992,1.19086999669202,0.1273885350318331,1.11008325624421,0.13198308735088013,0.10140900011713024,0.13694865643052603,0.11485857748902366,0.2166666666666667,0.11895862323868506,0.0856077204749341,-0.2496202883214795,0.16239688573374408
135,2010-04-01,0.7453331978182064,0.253780268584125,0.100100100100094,0.346808280047688,0.3597122302158239,0.4,1.06534008933621,0.337801024299879,0.1272264631043399,0.2744739249771339,0.1397035775597253,0.10130758157599647,0.14840599143468333,0.12659973161167623,0.19166666666666668,0.12638380938718222,0.09541254808238593,-0.17728968800105604,0.1697224491335806
136,2010-05-01,0.7959787155291467,0.116021516717645,-0.0999999999999934,0.399611189113287,0.0716845878136075,0.3,0.2215572965441689,-0.0434404865334323,0.6353240152477769,0.0912408759124112,0.13685952477368354,0.1014087961508942,0.18811999920526393,0.11437839631666868,0.17500000000000002,0.14774499774413088,0.08080953115133166,-0.08288665024616249,0.15404838804807086
137,2010-06-01,0.81810541660159,-0.0105351875263485,0.0,-0.0107573149741731,0.0,0.3,0.178905146086873,-0.478053020425921,-0.1262626262626404,0.0,0.125272661231159,0.07607951550246629,0.202810162811452,0.10832659287924339,0.18333333333333335,0.1259319719148516,0.07022116704011973,-0.07257520243471582,0.161785930604554
138,2010-07-01,0.7806053036554631,-0.2844800337161439,0.2002002002001869,0.0430338891877221,0.358166189111757,-0.2,-0.44817035023261,-0.283842794759806,0.0,-0.364630811303565,0.13899914683502843,0.09276286551914853,0.2119077840885597,0.13817377530522315,0.15833333333333335,0.15978155481999531,0.13462483801431838,-0.009918560830705747,0.15463423040608415
139,2010-08-01,0.7750190231942057,0.232459847844461,0.0999000999001059,0.0645230669964554,0.214132762312656,-0.4,0.252516596396204,0.1532734836873169,0.7585335018963485,0.18298261665141,0.11539701483152083,0.08425285700913954,0.19154751978042892,0.13182852533345712,0.15833333333333335,0.1517121839965859,0.12422115337072936,0.021726907761666702,0.1388172334867755
140,2010-09-01,0.7631923244657653,-0.0737929580434243,-0.0998003992016028,0.311660397635686,-0.213675213675236,0.6,0.0695235924321986,0.6230870135548671,-0.2509410288582185,0.273972602739747,0.1297335643233415,0.10113776997889885,0.2395117421257377,0.1321119825633658,0.20833333333333334,0.17713664115521463,0.1317696551474418,0.03226169623731833,0.15391074115860237
