county,zip,res_ratio,bus_ratio,oth_ratio,tot_ratio
24047,21862,0.001287639,0.002219263,0.000236742,0.001284160
24047,21792,0.000000000,0.000221926,0.000000000,0.000014429
24047,21843,0.043647649,0.108300044,0.000946970,0.045248608
24510,21214,0.027558809,0.018203997,0.027945481,0.026782303
24510,21207,0.019438775,0.006881236,0.042444201,0.019710001
24510,21210,0.019766448,0.012417503,0.017334431,0.018996625
24510,21225,0.023898241,0.012949235,0.016694109,0.022542128
24510,21239,0.036992654,0.013449689,0.048527259,0.035655410
24510,21228,0.000333914,0.000031278,0.000045737,0.000291228
24510,21287,0.000000000,0.000938350,0.000182949,0.000090842
24510,21233,0.000000000,0.004128742,0.000091475,0.000358024
24510,21263,0.000000000,0.000000000,0.000091475,0.000005344
24510,21226,0.004540603,0.010697194,0.005808635,0.005140578
24510,21211,0.031394137,0.043727128,0.031284303,0.032441213
24510,21223,0.045402912,0.048012261,0.027716795,0.044592641
24510,21213,0.051647412,0.028400738,0.010107940,0.047235069
24510,21216,0.047986843,0.021456945,0.049990853,0.045837708
24510,21202,0.042138671,0.143160990,0.057400293,0.051659600
24510,21203,0.009530586,0.019486410,0.000091475,0.009829618
24510,21227,0.000948690,0.007319133,0.002424076,0.001579044
24510,21290,0.000000000,0.000031278,0.000000000,0.000002672
24510,21278,0.000000000,0.000062557,0.000000000,0.000005344
24510,21251,0.000000000,0.000031278,0.000000000,0.000002672
24510,21215,0.084161876,0.071564856,0.106156239,0.084370667
24510,21201,0.041168137,0.124206312,0.051728869,0.048878237
24510,21205,0.027171844,0.030308717,0.008186974,0.026330766
24510,21229,0.055020877,0.019392575,0.044593853,0.051368372
24510,21234,0.012114517,0.004347690,0.016008050,0.011678516
24510,21270,0.000106103,0.000062557,0.000091475,0.000101529
24510,21281,0.000000000,0.000031278,0.000000000,0.000002672
24510,21218,0.076497463,0.063338651,0.096231248,0.076526209
24510,21224,0.068255722,0.083106565,0.032061837,0.067409966
24510,21237,0.000090500,0.004128742,0.000731797,0.000472912
24510,21212,0.032083809,0.019705358,0.039196853,0.031441953
24510,21209,0.019672827,0.011791936,0.037870472,0.020062681
24510,21231,0.032835895,0.036814613,0.030278083,0.033026341
24510,21208,0.003201827,0.000500454,0.006631906,0.003171448
24510,21222,0.002109586,0.003503175,0.000869008,0.002156157
24510,21236,0.000168517,0.000156392,0.000182949,0.000168325
24510,21217,0.067363205,0.038785149,0.091520307,0.066333224
24510,21206,0.055548274,0.026649151,0.072173436,0.054050877
24510,21230,0.060850325,0.070219887,0.027305159,0.059691084
25001,02553,0.000000000,0.000000000,0.000836820,0.000016200
25001,02541,0.004575727,0.013803471,0.000278940,0.005221749
25001,02543,0.007929663,0.009430094,0.002231520,0.007937922
25001,02646,0.017578219,0.015170152,0.014783821,0.017333830
25001,02645,0.044727133,0.028426951,0.029288703,0.043140177
25001,02639,0.023267932,0.018860189,0.026220363,0.022976775
25001,02655,0.023824925,0.036558699,0.065829847,0.025644349
25001,02641,0.000000000,0.000000000,0.000278940,0.000005400
25001,02672,0.004018734,0.003348367,0.000557880,0.003898762
25001,02642,0.016601984,0.010250103,0.009762901,0.015967644
25001,02662,0.005270471,0.003006697,0.000557880,0.005000351
25001,02532,0.030700494,0.032526992,0.041562064,0.031055096
25001,02638,0.013397777,0.004168375,0.003626220,0.012479278
25001,02633,0.027795745,0.033825338,0.030683403,0.028328122
25001,02635,0.017925591,0.008131748,0.001673640,0.016837035
25001,02657,0.022501318,0.034645346,0.132775453,0.025595749
25001,02668,0.012409564,0.011411781,0.003347280,0.012155281
25001,02653,0.018764075,0.027333607,0.029567643,0.019650407
25001,02574,0.006408414,0.005876725,0.000557880,0.006253139
25001,02670,0.007935652,0.007106738,0.011436541,0.007937922
25001,02601,0.059280820,0.176028427,0.177126918,0.070787906
25001,02631,0.053291649,0.030408637,0.022036262,0.050878301
25001,02644,0.015476019,0.015921826,0.003905160,0.015287250
25001,02540,0.039630348,0.050977176,0.091213389,0.041525593
25001,02563,0.037408366,0.056170562,0.031241283,0.038771620
25001,02648,0.025675579,0.022481891,0.018410042,0.025282552
25001,02673,0.045074505,0.030340303,0.021478382,0.043453374
25001,02360,0.000035935,0.000000000,0.000000000,0.000032400
25001,02630,0.010355278,0.014691814,0.001673640,0.010529897
25001,02637,0.002341766,0.001571682,0.000557880,0.002246378
25001,02536,0.083339323,0.036148695,0.030683403,0.078590830
25001,02660,0.022830722,0.022823562,0.026499303,0.022901176
25001,02659,0.009307173,0.006013393,0.001952580,0.008904513
25001,02652,0.000000000,0.000000000,0.000557880,0.000010800
25001,02534,0.000017968,0.000000000,0.000278940,0.000021600
25001,02647,0.003665373,0.001845018,0.000557880,0.003461366
25001,02663,0.000000000,0.000000000,0.000278940,0.000005400
25001,02643,0.000000000,0.000000000,0.000278940,0.000005400
25001,02561,0.000000000,0.000205002,0.000278940,0.000021600
25001,02669,0.008899909,0.006423398,0.000836820,0.008548116
25001,02650,0.007720042,0.004920049,0.010599721,0.007554526
25001,02562,0.006582100,0.007995080,0.008926081,0.006739134
25001,02559,0.010780509,0.011070111,0.005299861,0.010697295
25001,02537,0.022064108,0.012710127,0.002789400,0.020951795
25001,02667,0.010990130,0.004100041,0.004463040,0.010319299
25001,02666,0.000017968,0.000000000,0.000278940,0.000021600
25001,02634,0.000125773,0.000478338,0.000278940,0.000156598
25001,02661,0.002299842,0.001776684,0.000557880,0.002224778
25001,02556,0.021489148,0.015785158,0.008089261,0.020778996
25001,02542,0.001491304,0.003690037,0.018967922,0.002003380
25001,02632,0.040690432,0.027060271,0.018688982,0.039187416
25001,02649,0.071732308,0.059587263,0.044351464,0.070242512
25001,02671,0.008828039,0.005740057,0.007531381,0.008558916
25001,02664,0.046092664,0.048790488,0.023709902,0.045872550
25001,02675,0.026831489,0.020363537,0.009483961,0.025984545
25001,02651,0.000000000,0.000000000,0.000278940,0.000005400
25003,01008,0.000342377,0.000137024,0.000000000,0.000310897
25003,01255,0.004094825,0.002192381,0.000000000,0.003766636
25003,01223,0.018953971,0.003836668,0.000301932,0.016896053
25003,01220,0.060819787,0.047684297,0.061594203,0.059704170
25003,01070,0.000041085,0.000000000,0.000000000,0.000035873
25003,01202,0.041742560,0.083721568,0.000603865,0.043776680
25003,01201,0.315972555,0.308577693,0.317632850,0.315392986
25003,01245,0.001889919,0.000137024,0.000000000,0.001662103
25003,01270,0.005614977,0.001918334,0.001207729,0.005117842
25003,01259,0.002437722,0.002055358,0.000603865,0.002331727
25003,01240,0.041728865,0.043984653,0.091485507,0.043896256
25003,01238,0.040783906,0.045080844,0.051328502,0.041576487
25003,01256,0.004889138,0.000959167,0.000301932,0.004364515
25003,01258,0.012845972,0.006029049,0.001509662,0.011802126
25003,01011,0.000068475,0.000137024,0.000000000,0.000071745
25003,01367,0.000246511,0.000137024,0.000000000,0.000227194
25003,01230,0.066503239,0.131542888,0.111111111,0.073945641
25003,01224,0.001479067,0.000000000,0.000905797,0.001327291
25003,01343,0.001177776,0.000411072,0.000603865,0.001088139
25003,01242,0.000000000,0.000000000,0.000905797,0.000035873
25003,01253,0.001657103,0.000411072,0.000301932,0.001494697
25003,01235,0.013051398,0.006714168,0.008454106,0.012316302
25003,01263,0.000000000,0.000137024,0.000000000,0.000011958
25003,01244,0.000000000,0.000137024,0.000000000,0.000011958
25003,01227,0.004423506,0.010550836,0.000603865,0.004806945
25003,01225,0.020446733,0.004932858,0.043176329,0.019993065
25003,01229,0.000000000,0.000137024,0.000000000,0.000011958
25003,01029,0.000054780,0.000000000,0.000301932,0.000059788
25003,01260,0.000068475,0.000000000,0.000301932,0.000071745
25003,01262,0.001164081,0.000548095,0.000905797,0.001100097
25003,01252,0.000000000,0.000000000,0.000301932,0.000011958
25003,01264,0.000000000,0.000000000,0.002113527,0.000083703
25003,01237,0.027718813,0.036996437,0.076388889,0.030455942
25003,01226,0.040044372,0.021512743,0.025966184,0.037869639
25003,01026,0.000410852,0.000000000,0.000000000,0.000358727
25003,01222,0.003588107,0.000685119,0.000301932,0.003204630
25003,01236,0.004505677,0.000685119,0.000603865,0.004017745
25003,01267,0.088880976,0.071252398,0.042874396,0.085520573
25003,01254,0.007107739,0.001233215,0.000301932,0.006325557
25003,01247,0.125980909,0.130857769,0.139492754,0.126941611
25003,01257,0.025869979,0.023568101,0.005434783,0.024859797
25003,01266,0.013393774,0.011098931,0.012077295,0.013141374
25005,02568,0.000019363,0.000000000,0.000000000,0.000017025
25005,02347,0.000003873,0.000169355,0.000084402,0.000020430
25005,02744,0.023649918,0.019814556,0.032748143,0.023708511
25005,02766,0.031805596,0.025106905,0.028696826,0.031141468
25005,02723,0.029303902,0.024514162,0.050303849,0.029765877
25005,02718,0.009886727,0.004614929,0.002278866,0.009155850
25005,02712,0.001359280,0.001439519,0.000168805,0.001317707
25005,02703,0.080542163,0.076336847,0.074949359,0.079978345
25005,02721,0.050823894,0.054193658,0.117066172,0.053767212
25005,02746,0.028045309,0.029975867,0.061360567,0.029544557
25005,02742,0.001731049,0.004191541,0.000084402,0.001862495
25005,02722,0.005630748,0.021042381,0.000168805,0.006649824
25005,02375,0.020114241,0.032770227,0.022873059,0.021243343
25005,02726,0.027793591,0.021084720,0.016711681,0.026806995
25005,02762,0.000116178,0.000000000,0.000000000,0.000102148
25005,02334,0.002741795,0.007409289,0.000168805,0.003013361
25005,02741,0.001254720,0.006054448,0.000084402,0.001593506
25005,02748,0.022937361,0.014649223,0.009959487,0.021747273
25005,02780,0.090312712,0.087810661,0.101789332,0.090574479
25005,02771,0.024970471,0.040010161,0.008946658,0.025533552
25005,02356,0.019943847,0.020491977,0.008271438,0.019517045
25005,02761,0.002765030,0.008256065,0.000168805,0.003101889
25005,02760,0.043969407,0.044794445,0.050050641,0.044281084
25005,02745,0.044244361,0.038739997,0.035111411,0.043433257
25005,02719,0.031460935,0.029637157,0.012575962,0.030552415
25005,02777,0.028343499,0.033828697,0.008777853,0.027995315
25005,02048,0.041374770,0.041026292,0.024561107,0.040668455
25005,02324,0.000054216,0.000000000,0.000000000,0.000047669
25005,02768,0.000000000,0.000000000,0.000084402,0.000003405
25005,02791,0.000000000,0.000000000,0.017977718,0.000725250
25005,02743,0.016218414,0.006520174,0.003798109,0.014937417
25005,02717,0.007408268,0.004826623,0.000928427,0.006939242
25005,02702,0.006188402,0.001862907,0.000928427,0.005628345
25005,02357,0.000000000,0.000042339,0.000000000,0.000003405
25005,02770,0.000011618,0.000000000,0.000000000,0.000010215
25005,02715,0.005351922,0.002032262,0.000675219,0.004896286
25005,02763,0.002706942,0.006731868,0.002700878,0.003030386
25005,02764,0.009123826,0.008975825,0.000844024,0.008777903
25005,02767,0.022062155,0.023836742,0.019412559,0.022097980
25005,02740,0.073017717,0.077945722,0.068872384,0.073246803
25005,02747,0.032568496,0.044667429,0.015108035,0.032837122
25005,02724,0.035213477,0.023836742,0.069885213,0.035697261
25005,02725,0.004054604,0.003302426,0.001266036,0.003881617
25005,02720,0.056803176,0.057538422,0.114618501,0.059194667
25005,02769,0.020242037,0.017062534,0.003798109,0.019322964
25005,02779,0.008992158,0.002497989,0.001603646,0.008171826
25005,02790,0.034837835,0.030356916,0.009537475,0.033456819
25007,02713,0.000000000,0.000000000,0.013513514,0.000052637
25007,02535,0.065038808,0.008641005,0.027027027,0.061111696
25007,02557,0.128774574,0.179104478,0.027027027,0.131750711
25007,02575,0.064585576,0.117831893,0.054054054,0.068112433
25007,02568,0.466715767,0.399842891,0.675675676,0.463048742
25007,02552,0.000000000,0.000785546,0.000000000,0.000052637
25007,02539,0.274885276,0.293794187,0.202702703,0.275871144
25009,01951,0.005605996,0.002579510,0.001466378,0.005190804
25009,01843,0.027455081,0.026371692,0.033587040,0.027591159
25009,01906,0.033323206,0.033655013,0.020249983,0.032862906
25009,01945,0.029227433,0.031925225,0.027442218,0.029392796
25009,01949,0.011605185,0.019847050,0.010124991,0.012258966
25009,01970,0.058002097,0.065337461,0.092940437,0.059939684
25009,01982,0.009463469,0.004764506,0.004189652,0.008861966
25009,01983,0.006955367,0.010257344,0.004748272,0.007156938
25009,01966,0.015766490,0.013838310,0.008868096,0.015342637
25009,01984,0.004289391,0.002063608,0.001256895,0.003984490
25009,01812,0.000000000,0.000030347,0.000000000,0.000002611
25009,01826,0.000008936,0.000030347,0.000000000,0.000010444
25009,01931,0.002749380,0.008375819,0.000069828,0.003133282
25009,01922,0.005686422,0.003945132,0.001396551,0.005376190
25009,01832,0.028694238,0.016660597,0.025766357,0.027549382
25009,01845,0.036290034,0.042030833,0.038544794,0.036868285
25009,01907,0.019516729,0.013018937,0.010055164,0.018603862
25009,01985,0.006580045,0.004066521,0.002583618,0.006214343
25009,01944,0.007420051,0.005401797,0.006563787,0.007214382
25009,01950,0.028458917,0.047493324,0.037706864,0.030442446
25009,01876,0.000014894,0.000000000,0.000000000,0.000013055
25009,01840,0.007029835,0.030043700,0.019970672,0.009493844
25009,01860,0.008111119,0.003914785,0.005097409,0.007637375
25009,01913,0.025215065,0.023701141,0.019272397,0.024862593
25009,01936,0.001361286,0.001699442,0.000139655,0.001344700
25009,01885,0.000000000,0.000000000,0.000069828,0.000002611
25009,01961,0.002743423,0.008042000,0.000139655,0.003101949
25009,01810,0.044088385,0.047068463,0.038474967,0.044134888
25009,01841,0.044019874,0.022335518,0.050555129,0.042398527
25009,01901,0.003848537,0.023003156,0.009636199,0.005713017
25009,01905,0.030055524,0.019088371,0.033656868,0.029246576
25009,01923,0.035834287,0.057872056,0.043991341,0.038035432
25009,01915,0.054204199,0.071953144,0.071852524,0.056391242
25009,01921,0.009195382,0.004248604,0.001466378,0.008480750
25009,01940,0.016540964,0.017358582,0.006633615,0.016240845
25009,01938,0.021053760,0.024399126,0.026115495,0.021530869
25009,01937,0.000000000,0.000000000,0.000069828,0.000002611
25009,01842,0.003717472,0.005007283,0.000139655,0.003694662
25009,01903,0.003568535,0.004430687,0.000139655,0.003514498
25009,01833,0.010345177,0.010135955,0.008099993,0.010243221
25009,01834,0.007536222,0.003793396,0.003631031,0.007068162
25009,01835,0.017047350,0.010955329,0.019272397,0.016606395
25009,01908,0.005087694,0.001335276,0.005237064,0.004770422
25009,01904,0.022048661,0.014232824,0.012149990,0.021006045
25009,01930,0.043948384,0.044337218,0.050624956,0.044231497
25009,01960,0.068156634,0.072681476,0.074296488,0.068775540
25009,01910,0.000000000,0.000030347,0.000000000,0.000002611
25009,01844,0.058326780,0.041727361,0.036170658,0.056070081
25009,01929,0.004378753,0.004430687,0.003910341,0.004365706
25009,01969,0.008465590,0.011137412,0.005586202,0.008587804
25009,05501,0.000000000,0.000030347,0.000000000,0.000002611
25009,01899,0.000000000,0.000030347,0.000000000,0.000002611
25009,01971,0.001912353,0.001881525,0.000069828,0.001840803
25009,01965,0.001120008,0.001638747,0.000418965,0.001138426
25009,01831,0.004253646,0.007252974,0.000139655,0.004357873
25009,01830,0.032530860,0.026098568,0.036589624,0.032129196
25009,01902,0.051478648,0.017297888,0.074156833,0.049385746
25009,01952,0.015638404,0.015112891,0.014663780,0.015556745
25009,01880,0.000023830,0.000000000,0.000000000,0.000020889
25011,01093,0.000230820,0.000000000,0.000737463,0.000231036
25011,01302,0.026053839,0.091836735,0.001474926,0.030163009
25011,01039,0.003462304,0.000000000,0.006637168,0.003311513
25011,01338,0.001558037,0.000340136,0.000737463,0.001437556
25011,01355,0.011944949,0.007482993,0.001474926,0.011243743
25011,01341,0.015753484,0.001020408,0.000737463,0.014118855
25011,01376,0.085605470,0.094217687,0.154867257,0.088666410
25011,01373,0.059551632,0.090816327,0.033185841,0.060993454
25011,01378,0.011425604,0.002721088,0.002212389,0.010447953
25011,01349,0.011829539,0.007823129,0.013274336,0.011577461
25011,01364,0.105109784,0.125170068,0.101769912,0.106507509
25011,01360,0.041749618,0.026190476,0.033923304,0.040302914
25011,01380,0.001817710,0.000000000,0.001474926,0.001668592
25011,01247,0.000750166,0.000000000,0.000000000,0.000667437
25011,01331,0.000173115,0.000340136,0.000000000,0.000179695
25011,01347,0.002683286,0.000000000,0.000737463,0.002413041
25011,01350,0.001038691,0.002380952,0.001474926,0.001155179
25011,01002,0.003693124,0.000340136,0.001474926,0.003362855
25011,01342,0.017542341,0.009523810,0.000737463,0.016352201
25011,01375,0.050318821,0.026530612,0.048672566,0.048466179
25011,01346,0.001529184,0.000000000,0.000737463,0.001386215
25011,01340,0.024207277,0.005442177,0.002949853,0.022051085
25011,01370,0.059724747,0.078911565,0.077433628,0.061789244
25011,01343,0.000086558,0.000000000,0.000000000,0.000077012
25011,01367,0.008107562,0.005102041,0.002949853,0.007701194
25011,01379,0.010444618,0.000340136,0.000737463,0.009344115
25011,01339,0.023428258,0.004421769,0.006637168,0.021409318
25011,01096,0.003144926,0.000340136,0.000000000,0.002823771
25011,01354,0.019648576,0.020748299,0.009587021,0.019381337
25011,01330,0.019042673,0.008503401,0.013274336,0.018046464
25011,01072,0.017196111,0.000680272,0.002212389,0.015428058
25011,01301,0.254133126,0.348639456,0.442477876,0.267821846
25011,01344,0.020831530,0.010544218,0.009587021,0.019663715
25011,01351,0.030093194,0.008163265,0.011799410,0.027801309
25011,01054,0.023226290,0.004761905,0.002949853,0.021126941
25011,01337,0.032805332,0.016666667,0.011061947,0.030830445
25011,01070,0.000057705,0.000000000,0.000000000,0.000051341
25013,01223,0.000009496,0.000000000,0.000000000,0.000008381
25013,01115,0.000000000,0.003477809,0.000228781,0.000289158
25013,01021,0.004871402,0.009602907,0.000228781,0.005083311
25013,01095,0.030790487,0.027926291,0.008922443,0.029758113
25013,01138,0.005597839,0.007215157,0.000228781,0.005531715
25013,01111,0.000000000,0.000051908,0.000000000,0.000004191
25013,01097,0.000000000,0.000000000,0.000114390,0.000004191
25013,01011,0.002174563,0.001816766,0.000686342,0.002091156
25013,01069,0.018365089,0.023773683,0.019675132,0.018849739
25013,01085,0.082690381,0.073760706,0.077899794,0.081793952
25013,01036,0.011888879,0.009083831,0.004690002,0.011398686
25013,01118,0.028468737,0.008097586,0.005605125,0.025986489
25013,01116,0.001998889,0.007630418,0.000228781,0.002388695
25013,01108,0.051771699,0.027718661,0.083047358,0.050975593
25013,01071,0.001562077,0.000415261,0.032944406,0.002619183
25013,01144,0.000000000,0.008201402,0.000686342,0.000687274
25013,01101,0.014139409,0.023877498,0.000114390,0.014411794
25013,01010,0.007478029,0.002232027,0.000114390,0.006784732
25013,01128,0.005265482,0.002647288,0.000915122,0.004894730
25013,01089,0.061253365,0.086945237,0.090482727,0.064398384
25013,01119,0.024988486,0.009343369,0.001830245,0.022876995
25013,01033,0.000033236,0.000000000,0.000000000,0.000029335
25013,01079,0.000014244,0.000051908,0.000000000,0.000016763
25013,01199,0.000000000,0.000259538,0.000000000,0.000020953
25013,01081,0.004106981,0.001245783,0.000343171,0.003738098
25013,01008,0.002245783,0.000986244,0.000571951,0.002082775
25013,01057,0.016935955,0.009654814,0.012811714,0.016197030
25013,01077,0.019129510,0.011471581,0.005376344,0.018007409
25013,01080,0.005161027,0.003270179,0.001715854,0.004882158
25013,01030,0.025695931,0.019205814,0.012926104,0.024704137
25013,01028,0.034465404,0.044796263,0.009151224,0.034372067
25013,01034,0.004301647,0.001505321,0.000114390,0.003922489
25013,01151,0.021607942,0.027199585,0.014870739,0.021812559
25013,01106,0.029404084,0.013703608,0.006062686,0.027281413
25013,01109,0.052550364,0.030677394,0.045527339,0.050527189
25013,01073,0.000118699,0.000000000,0.000000000,0.000104767
25013,01152,0.000000000,0.000155723,0.001372684,0.000062860
25013,01090,0.003689161,0.013547885,0.000114390,0.004354130
25013,01022,0.006001415,0.004827407,0.011553420,0.006110031
25013,01013,0.049929493,0.036127693,0.075840769,0.049764483
25013,01105,0.027856251,0.037581106,0.101921757,0.031354767
25013,01082,0.000071219,0.000000000,0.000000000,0.000062860
25013,01014,0.003057683,0.003218271,0.000228781,0.002967011
25013,01050,0.000811900,0.000000000,0.000000000,0.000716609
25013,01139,0.004781191,0.007007527,0.000228781,0.004794153
25013,01056,0.042114359,0.028030106,0.028711965,0.040486288
25013,01020,0.066233970,0.044588632,0.074239305,0.064779737
25013,01009,0.000000000,0.000051908,0.000000000,0.000004191
25013,01041,0.008864432,0.025798079,0.000457561,0.009923562
25013,01001,0.038994953,0.044536725,0.022077328,0.038822583
25013,01107,0.023872717,0.016766156,0.029855868,0.023518171
25013,01129,0.014590465,0.014741760,0.006177076,0.014294455
25013,01104,0.045884235,0.047028290,0.033401968,0.045519311
25013,01521,0.006082130,0.001038152,0.000686342,0.005477236
25013,01040,0.080083754,0.104334285,0.154884466,0.084781916
25013,01103,0.007995556,0.072774461,0.020132693,0.013670042
25015,01073,0.035750581,0.015851511,0.015544041,0.033166450
25015,01063,0.000000000,0.013006368,0.000304785,0.001175857
25015,01075,0.114003703,0.080883349,0.110941786,0.110918502
25015,01012,0.001406078,0.000135483,0.000304785,0.001248591
25015,01066,0.000083529,0.000406449,0.000000000,0.000109100
25015,01243,0.000000000,0.000270966,0.000000000,0.000024244
25015,01060,0.107780763,0.215824414,0.236513258,0.122567975
25015,01053,0.011081566,0.003522558,0.019811033,0.010752427
25015,01096,0.012278821,0.002032245,0.002133496,0.010958506
25015,01050,0.011777645,0.002438694,0.064614447,0.013043531
25015,01061,0.020381172,0.039425552,0.000304785,0.021286655
25015,01039,0.007141763,0.001354830,0.011886620,0.006812699
25015,01070,0.003939803,0.000406449,0.000304785,0.003479083
25015,01035,0.042850580,0.086438152,0.021030174,0.045882681
25015,01032,0.001113725,0.000270966,0.000304785,0.001006146
25015,01003,0.002130000,0.018832137,0.002438281,0.003636672
25015,01059,0.000000000,0.000135483,0.000000000,0.000012122
25015,01235,0.000515098,0.000135483,0.000000000,0.000460645
25015,01011,0.000682157,0.000135483,0.000000000,0.000606112
25015,01330,0.000194902,0.000000000,0.000000000,0.000169711
25015,01026,0.007294901,0.003522558,0.003352636,0.006800577
25015,01088,0.004315685,0.006774150,0.007010058,0.004642818
25015,01004,0.027272348,0.045928736,0.001219141,0.027905398
25015,01098,0.007141763,0.000948381,0.001219141,0.006352054
25015,01082,0.064804889,0.040102967,0.070710149,0.062829573
25015,01002,0.150881931,0.120308901,0.173117952,0.149030827
25015,01007,0.085380964,0.022896626,0.050899116,0.078418775
25015,01084,0.000612549,0.000000000,0.000304785,0.000545501
25015,01069,0.000167059,0.000000000,0.000000000,0.000145467
25015,01038,0.022358035,0.015174096,0.011581835,0.021286655
25015,01027,0.134788601,0.162444113,0.134715026,0.137260131
25015,01033,0.047848422,0.028451429,0.011277050,0.044658335
25015,01062,0.074020966,0.071941471,0.048156050,0.072806177
25017,02459,0.010492437,0.012162441,0.005256969,0.010454751
25017,01462,0.000010135,0.000000000,0.000000000,0.000008834
25017,01472,0.000000000,0.000000000,0.000034585,0.000001262
25017,01432,0.006341503,0.007379922,0.009095940,0.006537375
25017,01719,0.003502305,0.002253831,0.005810334,0.003471876
25017,01852,0.021933203,0.021164021,0.030192986,0.022163972
25017,01853,0.003460318,0.007242493,0.000069171,0.003683899
25017,01876,0.019115722,0.016931217,0.007228332,0.018481335
25017,02139,0.024553778,0.025479283,0.054056858,0.025715357
25017,02141,0.010464928,0.009193981,0.011240230,0.010376505
25017,02180,0.014899636,0.014058957,0.015252127,0.014835297
25017,02150,0.000011583,0.000673401,0.000000000,0.000071936
25017,02477,0.000000000,0.000013743,0.000000000,0.000001262
25017,01866,0.000000000,0.000000000,0.000034585,0.000001262
25017,01474,0.001139444,0.000274857,0.000207512,0.001026040
25017,01431,0.001656319,0.000535972,0.000380439,0.001506877
25017,02421,0.009920543,0.008053322,0.008750086,0.009706361
25017,02451,0.011469723,0.020545592,0.018433977,0.012557312
25017,02462,0.000948330,0.002088916,0.001625510,0.001077783
25017,02478,0.015682913,0.013770357,0.006190773,0.015160904
25017,01703,0.000747081,0.003312032,0.000069171,0.000957889
25017,01773,0.004150934,0.002542431,0.001936778,0.003922425
25017,01775,0.004903806,0.004205318,0.002005949,0.004733917
25017,01851,0.016338781,0.013303099,0.024970602,0.016374988
25017,01850,0.008543655,0.002666117,0.010202670,0.008064445
25017,01906,0.000014478,0.000000000,0.000000000,0.000012620
25017,01810,0.000011583,0.000082457,0.000000000,0.000017669
25017,01827,0.001682380,0.000151172,0.000034585,0.001481637
25017,01450,0.007146497,0.005098605,0.003354776,0.006820072
25017,01824,0.015079167,0.019226276,0.012277789,0.015357782
25017,01826,0.018891308,0.012162441,0.020336169,0.018326104
25017,01867,0.014799736,0.012684670,0.009338037,0.014406203
25017,01864,0.008817295,0.010224696,0.006571211,0.008864579
25017,02138,0.036201585,0.044870473,0.046586429,0.037376620
25017,02420,0.008371363,0.011653955,0.003596873,0.008498587
25017,01889,0.000000000,0.000013743,0.000034585,0.000002524
25017,01746,0.009040261,0.010018553,0.006571211,0.009040003
25017,01778,0.008031123,0.004136604,0.002801411,0.007482644
25017,01879,0.006593426,0.006060606,0.005499066,0.006504562
25017,02143,0.017032292,0.014746100,0.031195960,0.017339188
25017,02471,0.000955569,0.003160860,0.000069171,0.001125741
25017,02151,0.000454619,0.000027486,0.000103756,0.000402591
25017,01822,0.000380780,0.000632172,0.000069171,0.000392495
25017,01863,0.006522482,0.007462379,0.005153213,0.006558829
25017,01888,0.000654420,0.003834261,0.000069171,0.000925076
25017,02454,0.001190118,0.004095376,0.000069171,0.001416011
25017,01784,0.000000000,0.000000000,0.000034585,0.000001262
25017,01748,0.010938369,0.009565038,0.004323165,0.010570859
25017,01720,0.014589800,0.019349962,0.016185931,0.015085181
25017,01754,0.007055284,0.006582835,0.011447742,0.007172182
25017,01752,0.027238058,0.033436405,0.039115999,0.028240702
25017,02145,0.016487908,0.011846355,0.027426160,0.016460807
25017,02460,0.006119985,0.006843950,0.006847894,0.006213030
25017,02465,0.006635413,0.003710575,0.001833022,0.006191575
25017,02461,0.004079990,0.004315261,0.002870582,0.004057463
25017,02467,0.003470453,0.006005635,0.003700629,0.003711664
25017,02030,0.000017374,0.000000000,0.000000000,0.000015144
25017,01731,0.001072843,0.000714629,0.000242097,0.001009633
25017,01770,0.002306396,0.000989487,0.000760877,0.002129064
25017,01469,0.003881637,0.001511716,0.001798437,0.003587984
25017,01701,0.020566450,0.020834192,0.015425054,0.020403424
25017,01721,0.011395884,0.008053322,0.007124576,0.010933065
25017,01862,0.005310647,0.008108294,0.003458532,0.005499977
25017,01890,0.012713410,0.012368584,0.006225358,0.012444991
25017,01880,0.016631243,0.021796193,0.018641489,0.017178908
25017,01886,0.014612966,0.014869786,0.005499066,0.014303978
25017,02474,0.018000892,0.006926407,0.014560421,0.016858350
25017,02464,0.001893764,0.004109118,0.003112679,0.002141684
25017,02466,0.004489726,0.003765547,0.006190773,0.004485295
25017,02142,0.004469457,0.010389610,0.002905167,0.004956037
25017,01854,0.015074824,0.008946609,0.031680155,0.015117995
25017,01887,0.012839372,0.017810761,0.007193747,0.013089894
25017,02144,0.017226302,0.011502783,0.018053538,0.016730884
25017,02148,0.038421111,0.022524565,0.035380784,0.036850348
25017,02149,0.025082237,0.019830963,0.025593138,0.024618643
25017,02155,0.037714569,0.025479283,0.020163243,0.035950513
25017,02472,0.023994915,0.018291761,0.015355883,0.023155937
25017,02476,0.011382853,0.010774411,0.009718475,0.011266244
25017,01463,0.008413350,0.004741290,0.004911116,0.007948337
25017,01464,0.003677493,0.001800316,0.001729266,0.003434015
25017,01460,0.006586187,0.008616780,0.003631459,0.006664841
25017,01760,0.022594862,0.026564969,0.030884693,0.023261948
25017,01801,0.025255977,0.049955336,0.029017085,0.027661425
25017,01776,0.010213005,0.010623239,0.005187798,0.010067305
25017,01821,0.017114819,0.014553700,0.008438819,0.016563032
25017,01803,0.015630791,0.030660345,0.014560421,0.016971933
