,date,sector,GVA
0,3/31/97,Agriculture,2151
1,6/30/97,Agriculture,2211
2,9/30/97,Agriculture,2277
3,12/31/97,Agriculture,2290
4,3/31/98,Agriculture,2357
5,6/30/98,Agriculture,2318
6,9/30/98,Agriculture,2380
7,12/31/98,Agriculture,2292
8,3/31/99,Agriculture,2243
9,6/30/99,Agriculture,2201
10,9/30/99,Agriculture,2166
11,12/31/99,Agriculture,2198
12,3/31/00,Agriculture,2176
13,6/30/00,Agriculture,2243
14,9/30/00,Agriculture,2324
15,12/31/00,Agriculture,2281
16,3/31/01,Agriculture,2151
17,6/30/01,Agriculture,2106
18,9/30/01,Agriculture,2161
19,12/31/01,Agriculture,2289
20,3/31/02,Agriculture,2612
21,6/30/02,Agriculture,2653
22,9/30/02,Agriculture,2646
23,12/31/02,Agriculture,2719
24,3/31/03,Agriculture,2588
25,6/30/03,Agriculture,2630
26,9/30/03,Agriculture,2704
27,12/31/03,Agriculture,2780
28,3/31/04,Agriculture,2659
29,6/30/04,Agriculture,2501
30,9/30/04,Agriculture,2355
31,12/31/04,Agriculture,2120
32,3/31/05,Agriculture,2020
33,6/30/05,Agriculture,1897
34,9/30/05,Agriculture,1832
35,12/31/05,Agriculture,1872
36,3/31/06,Agriculture,1958
37,6/30/06,Agriculture,2026
38,9/30/06,Agriculture,2212
39,12/31/06,Agriculture,2205
40,3/31/07,Agriculture,2084
41,6/30/07,Agriculture,2018
42,9/30/07,Agriculture,2149
43,12/31/07,Agriculture,2437
44,3/31/08,Agriculture,2680
45,6/30/08,Agriculture,2681
46,9/30/08,Agriculture,2709
47,12/31/08,Agriculture,2678
48,3/31/09,Agriculture,2784
49,6/30/09,Agriculture,2713
50,9/30/09,Agriculture,2553
51,12/31/09,Agriculture,2420
52,3/31/10,Agriculture,2321
53,6/30/10,Agriculture,2316
54,9/30/10,Agriculture,2339
55,12/31/10,Agriculture,2461
56,3/31/11,Agriculture,2846
57,6/30/11,Agriculture,2947
58,9/30/11,Agriculture,2848
59,12/31/11,Agriculture,2707
60,3/31/12,Agriculture,2536
61,6/30/12,Agriculture,2651
62,9/30/12,Agriculture,2763
63,12/31/12,Agriculture,2819
64,3/31/13,Agriculture,2673
65,6/30/13,Agriculture,2732
66,9/30/13,Agriculture,2859
67,12/31/13,Agriculture,3018
68,3/31/14,Agriculture,3370
69,6/30/14,Agriculture,3530
70,9/30/14,Agriculture,3523
71,12/31/14,Agriculture,3453
72,3/31/15,Agriculture,3097
73,6/30/15,Agriculture,3032
74,9/30/15,Agriculture,2966
75,12/31/15,Agriculture,3001
76,3/31/16,Agriculture,2682
77,6/30/16,Agriculture,2797
78,9/30/16,Agriculture,3022
79,12/31/16,Agriculture,3029
80,3/31/17,Agriculture,3185
81,6/30/17,Agriculture,3068
82,9/30/17,Agriculture,3043
83,12/31/17,Agriculture,3075
84,3/31/18,Agriculture,3021
85,6/30/18,Agriculture,2959
86,9/30/18,Agriculture,3060
87,12/31/18,Agriculture,3252
88,3/31/19,Agriculture,3226
89,6/30/19,Agriculture,3279
90,9/30/19,Agriculture,3424
91,12/31/19,Agriculture,3580
92,3/31/20,Agriculture,3576
93,6/30/20,Agriculture,3259
94,9/30/20,Agriculture,3511
95,12/31/20,Agriculture,3770
96,3/31/21,Agriculture,4171
97,6/30/21,Agriculture,4147
98,9/30/21,Agriculture,3967
99,12/31/21,Agriculture,3907
100,3/31/22,Agriculture,4079
101,6/30/22,Agriculture,4305
102,9/30/22,Agriculture,4231
103,12/31/22,Agriculture,4068
104,3/31/23,Agriculture,4101
105,6/30/23,Agriculture,3685
106,9/30/23,Agriculture,3590
107,12/31/23,Agriculture,3686
108,3/31/24,Agriculture,3768
109,6/30/24,Agriculture,3862
110,9/30/24,Agriculture,3930
111,3/31/97,Mining and quarrying,4543
112,6/30/97,Mining and quarrying,3994
113,9/30/97,Mining and quarrying,4244
114,12/31/97,Mining and quarrying,4369
115,3/31/98,Mining and quarrying,3805
116,6/30/98,Mining and quarrying,3512
117,9/30/98,Mining and quarrying,3158
118,12/31/98,Mining and quarrying,2887
119,3/31/99,Mining and quarrying,2855
120,6/30/99,Mining and quarrying,3314
121,9/30/99,Mining and quarrying,3986
122,12/31/99,Mining and quarrying,4410
123,3/31/00,Mining and quarrying,5057
124,6/30/00,Mining and quarrying,4902
125,9/30/00,Mining and quarrying,5448
126,12/31/00,Mining and quarrying,5786
127,3/31/01,Mining and quarrying,5378
128,6/30/01,Mining and quarrying,5703
129,9/30/01,Mining and quarrying,5274
130,12/31/01,Mining and quarrying,4291
131,3/31/02,Mining and quarrying,4379
132,6/30/02,Mining and quarrying,4768
133,9/30/02,Mining and quarrying,4398
134,12/31/02,Mining and quarrying,4682
135,3/31/03,Mining and quarrying,5406
136,6/30/03,Mining and quarrying,4128
137,9/30/03,Mining and quarrying,4380
138,12/31/03,Mining and quarrying,4552
139,3/31/04,Mining and quarrying,4398
140,6/30/04,Mining and quarrying,4804
141,9/30/04,Mining and quarrying,5118
142,12/31/04,Mining and quarrying,5457
143,3/31/05,Mining and quarrying,5427
144,6/30/05,Mining and quarrying,5533
145,9/30/05,Mining and quarrying,6018
146,12/31/05,Mining and quarrying,6180
147,3/31/06,Mining and quarrying,6807
148,6/30/06,Mining and quarrying,6427
149,9/30/06,Mining and quarrying,6207
150,12/31/06,Mining and quarrying,5635
151,3/31/07,Mining and quarrying,5468
152,6/30/07,Mining and quarrying,5806
153,9/30/07,Mining and quarrying,5968
154,12/31/07,Mining and quarrying,7184
155,3/31/08,Mining and quarrying,7432
156,6/30/08,Mining and quarrying,8580
157,9/30/08,Mining and quarrying,8236
158,12/31/08,Mining and quarrying,5162
159,3/31/09,Mining and quarrying,4346
160,6/30/09,Mining and quarrying,5003
161,9/30/09,Mining and quarrying,5165
162,12/31/09,Mining and quarrying,5865
163,3/31/10,Mining and quarrying,6210
164,6/30/10,Mining and quarrying,6508
165,9/30/10,Mining and quarrying,6340
166,12/31/10,Mining and quarrying,6674
167,3/31/11,Mining and quarrying,6941
168,6/30/11,Mining and quarrying,7054
169,9/30/11,Mining and quarrying,6642
170,12/31/11,Mining and quarrying,7064
171,3/31/12,Mining and quarrying,7035
172,6/30/12,Mining and quarrying,6351
173,9/30/12,Mining and quarrying,6247
174,12/31/12,Mining and quarrying,6031
175,3/31/13,Mining and quarrying,6345
176,6/30/13,Mining and quarrying,5811
177,9/30/13,Mining and quarrying,6069
178,12/31/13,Mining and quarrying,5855
179,3/31/14,Mining and quarrying,5667
180,6/30/14,Mining and quarrying,5247
181,9/30/14,Mining and quarrying,4660
182,12/31/14,Mining and quarrying,4048
183,3/31/15,Mining and quarrying,3321
184,6/30/15,Mining and quarrying,3702
185,9/30/15,Mining and quarrying,3103
186,12/31/15,Mining and quarrying,2866
187,3/31/16,Mining and quarrying,2451
188,6/30/16,Mining and quarrying,2844
189,9/30/16,Mining and quarrying,3280
190,12/31/16,Mining and quarrying,3627
191,3/31/17,Mining and quarrying,4106
192,6/30/17,Mining and quarrying,3765
193,9/30/17,Mining and quarrying,4008
194,12/31/17,Mining and quarrying,4599
195,3/31/18,Mining and quarrying,5039
196,6/30/18,Mining and quarrying,5803
197,9/30/18,Mining and quarrying,6013
198,12/31/18,Mining and quarrying,5759
199,3/31/19,Mining and quarrying,5166
200,6/30/19,Mining and quarrying,5511
201,9/30/19,Mining and quarrying,5157
202,12/31/19,Mining and quarrying,5206
203,3/31/20,Mining and quarrying,4259
204,6/30/20,Mining and quarrying,2815
205,9/30/20,Mining and quarrying,3560
206,12/31/20,Mining and quarrying,3857
207,3/31/21,Mining and quarrying,4432
208,6/30/21,Mining and quarrying,4329
209,9/30/21,Mining and quarrying,5837
210,12/31/21,Mining and quarrying,6787
211,3/31/22,Mining and quarrying,8614
212,6/30/22,Mining and quarrying,11366
213,9/30/22,Mining and quarrying,10815
214,12/31/22,Mining and quarrying,9837
215,3/31/23,Mining and quarrying,8064
216,6/30/23,Mining and quarrying,7320
217,9/30/23,Mining and quarrying,7828
218,12/31/23,Mining and quarrying,8137
219,3/31/24,Mining and quarrying,7442
220,6/30/24,Mining and quarrying,7739
221,9/30/24,Mining and quarrying,6682
222,3/31/97,Manufacturing,35725
223,6/30/97,Manufacturing,35444
224,9/30/97,Manufacturing,35475
225,12/31/97,Manufacturing,35876
226,3/31/98,Manufacturing,36099
227,6/30/98,Manufacturing,36107
228,9/30/98,Manufacturing,35944
229,12/31/98,Manufacturing,35541
230,3/31/99,Manufacturing,35708
231,6/30/99,Manufacturing,35685
232,9/30/99,Manufacturing,36227
233,12/31/99,Manufacturing,36261
234,3/31/00,Manufacturing,36269
235,6/30/00,Manufacturing,36600
236,9/30/00,Manufacturing,36492
237,12/31/00,Manufacturing,36781
238,3/31/01,Manufacturing,36253
239,6/30/01,Manufacturing,35859
240,9/30/01,Manufacturing,35678
241,12/31/01,Manufacturing,35207
242,3/31/02,Manufacturing,35435
243,6/30/02,Manufacturing,34882
244,9/30/02,Manufacturing,37356
245,12/31/02,Manufacturing,36674
246,3/31/03,Manufacturing,36734
247,6/30/03,Manufacturing,36212
248,9/30/03,Manufacturing,36095
249,12/31/03,Manufacturing,36452
250,3/31/04,Manufacturing,36367
251,6/30/04,Manufacturing,36279
252,9/30/04,Manufacturing,35839
253,12/31/04,Manufacturing,36343
254,3/31/05,Manufacturing,36618
255,6/30/05,Manufacturing,36883
256,9/30/05,Manufacturing,36623
257,12/31/05,Manufacturing,36943
258,3/31/06,Manufacturing,36501
259,6/30/06,Manufacturing,37240
260,9/30/06,Manufacturing,37258
261,12/31/06,Manufacturing,37323
262,3/31/07,Manufacturing,37190
263,6/30/07,Manufacturing,37158
264,9/30/07,Manufacturing,37338
265,12/31/07,Manufacturing,37712
266,3/31/08,Manufacturing,38280
267,6/30/08,Manufacturing,38679
268,9/30/08,Manufacturing,38655
269,12/31/08,Manufacturing,37229
270,3/31/09,Manufacturing,35354
271,6/30/09,Manufacturing,34794
272,9/30/09,Manufacturing,34627
273,12/31/09,Manufacturing,35732
274,3/31/10,Manufacturing,36653
275,6/30/10,Manufacturing,38129
276,9/30/10,Manufacturing,38390
277,12/31/10,Manufacturing,38760
278,3/31/11,Manufacturing,38275
279,6/30/11,Manufacturing,38679
280,9/30/11,Manufacturing,38994
281,12/31/11,Manufacturing,39161
282,3/31/12,Manufacturing,39402
283,6/30/12,Manufacturing,39523
284,9/30/12,Manufacturing,40397
285,12/31/12,Manufacturing,40847
286,3/31/13,Manufacturing,41498
287,6/30/13,Manufacturing,42549
288,9/30/13,Manufacturing,43566
289,12/31/13,Manufacturing,43284
290,3/31/14,Manufacturing,43565
291,6/30/14,Manufacturing,43576
292,9/30/14,Manufacturing,43807
293,12/31/14,Manufacturing,44327
294,3/31/15,Manufacturing,44655
295,6/30/15,Manufacturing,44869
296,9/30/15,Manufacturing,44455
297,12/31/15,Manufacturing,44150
298,3/31/16,Manufacturing,44249
299,6/30/16,Manufacturing,45445
300,9/30/16,Manufacturing,45390
301,12/31/16,Manufacturing,46351
302,3/31/17,Manufacturing,46799
303,6/30/17,Manufacturing,46726
304,9/30/17,Manufacturing,47176
305,12/31/17,Manufacturing,47851
306,3/31/18,Manufacturing,47950
307,6/30/18,Manufacturing,48263
308,9/30/18,Manufacturing,48478
309,12/31/18,Manufacturing,47991
310,3/31/19,Manufacturing,49332
311,6/30/19,Manufacturing,48809
312,9/30/19,Manufacturing,49332
313,12/31/19,Manufacturing,49041
314,3/31/20,Manufacturing,49265
315,6/30/20,Manufacturing,39389
316,9/30/20,Manufacturing,49464
317,12/31/20,Manufacturing,51138
318,3/31/21,Manufacturing,49516
319,6/30/21,Manufacturing,49583
320,9/30/21,Manufacturing,49186
321,12/31/21,Manufacturing,49319
322,3/31/22,Manufacturing,49806
323,6/30/22,Manufacturing,51054
324,9/30/22,Manufacturing,51476
325,12/31/22,Manufacturing,52515
326,3/31/23,Manufacturing,53764
327,6/30/23,Manufacturing,54445
328,9/30/23,Manufacturing,54345
329,12/31/23,Manufacturing,53868
330,3/31/24,Manufacturing,54439
331,6/30/24,Manufacturing,54402
332,9/30/24,Manufacturing,54502
333,3/31/97,"Electricity, gas, steam and air conditioning supply",3050
334,6/30/97,"Electricity, gas, steam and air conditioning supply",2967
335,9/30/97,"Electricity, gas, steam and air conditioning supply",3031
336,12/31/97,"Electricity, gas, steam and air conditioning supply",3108
337,3/31/98,"Electricity, gas, steam and air conditioning supply",3182
338,6/30/98,"Electricity, gas, steam and air conditioning supply",3309
339,9/30/98,"Electricity, gas, steam and air conditioning supply",3313
340,12/31/98,"Electricity, gas, steam and air conditioning supply",3303
341,3/31/99,"Electricity, gas, steam and air conditioning supply",3155
342,6/30/99,"Electricity, gas, steam and air conditioning supply",3097
343,9/30/99,"Electricity, gas, steam and air conditioning supply",3101
344,12/31/99,"Electricity, gas, steam and air conditioning supply",3075
345,3/31/00,"Electricity, gas, steam and air conditioning supply",3007
346,6/30/00,"Electricity, gas, steam and air conditioning supply",3014
347,9/30/00,"Electricity, gas, steam and air conditioning supply",2956
348,12/31/00,"Electricity, gas, steam and air conditioning supply",2744
349,3/31/01,"Electricity, gas, steam and air conditioning supply",2765
350,6/30/01,"Electricity, gas, steam and air conditioning supply",2813
351,9/30/01,"Electricity, gas, steam and air conditioning supply",2771
352,12/31/01,"Electricity, gas, steam and air conditioning supply",2763
353,3/31/02,"Electricity, gas, steam and air conditioning supply",2871
354,6/30/02,"Electricity, gas, steam and air conditioning supply",3000
355,9/30/02,"Electricity, gas, steam and air conditioning supply",3168
356,12/31/02,"Electricity, gas, steam and air conditioning supply",3032
357,3/31/03,"Electricity, gas, steam and air conditioning supply",3143
358,6/30/03,"Electricity, gas, steam and air conditioning supply",3231
359,9/30/03,"Electricity, gas, steam and air conditioning supply",3350
360,12/31/03,"Electricity, gas, steam and air conditioning supply",3537
361,3/31/04,"Electricity, gas, steam and air conditioning supply",3534
362,6/30/04,"Electricity, gas, steam and air conditioning supply",3540
363,9/30/04,"Electricity, gas, steam and air conditioning supply",3565
364,12/31/04,"Electricity, gas, steam and air conditioning supply",3699
365,3/31/05,"Electricity, gas, steam and air conditioning supply",3612
366,6/30/05,"Electricity, gas, steam and air conditioning supply",3645
367,9/30/05,"Electricity, gas, steam and air conditioning supply",3619
368,12/31/05,"Electricity, gas, steam and air conditioning supply",4384
369,3/31/06,"Electricity, gas, steam and air conditioning supply",4968
370,6/30/06,"Electricity, gas, steam and air conditioning supply",4780
371,9/30/06,"Electricity, gas, steam and air conditioning supply",4913
372,12/31/06,"Electricity, gas, steam and air conditioning supply",5337
